# tau (s), T (K), Y_CO, Y_CO2 
4.3612085445e-02 1.0620121594e+03 4.0086817038e-02 1.5894906173e-02 
4.6148517996e-02 1.0581636131e+03 3.9866289062e-02 1.5784495974e-02 
4.8875807197e-02 1.0543150669e+03 3.9643339287e-02 1.5675259577e-02 
5.1810807835e-02 1.0504665206e+03 3.9417959424e-02 1.5567172641e-02 
5.4971993598e-02 1.0466179743e+03 3.9190146343e-02 1.5460207599e-02 
5.8379619721e-02 1.0427694281e+03 3.8959902459e-02 1.5354333567e-02 
6.2055902586e-02 1.0389208818e+03 3.8727236086e-02 1.5249516280e-02 
6.6025218176e-02 1.0350723356e+03 3.8492161767e-02 1.5145718067e-02 
7.0314321530e-02 1.0312237893e+03 3.8254700554e-02 1.5042897864e-02 
7.4952589580e-02 1.0273752430e+03 3.8014880250e-02 1.4941011268e-02 
7.9972290087e-02 1.0235266968e+03 3.7772735598e-02 1.4840010634e-02 
8.5408879743e-02 1.0196781505e+03 3.7528308407e-02 1.4739845221e-02 
9.1301334878e-02 1.0158296043e+03 3.7281647620e-02 1.4640461381e-02 
9.7692518701e-02 1.0119810580e+03 3.7032809322e-02 1.4541802789e-02 
1.0462958949e-01 1.0081325117e+03 3.6781856675e-02 1.4443810724e-02 
1.1216445478e-01 1.0042839655e+03 3.6528859787e-02 1.4346424386e-02 
1.2035427724e-01 1.0004354192e+03 3.6273895520e-02 1.4249581254e-02 
1.2926211803e-01 9.9658687296e+02 3.6017050380e-02 1.4153225140e-02 
1.3895731469e-01 9.9273832671e+02 3.5758415185e-02 1.4057285482e-02 
1.4951652593e-01 9.8888978045e+02 3.5498087118e-02 1.3961702953e-02 
1.6102429310e-01 9.8504123419e+02 3.5236167580e-02 1.3866413062e-02 
1.7357398279e-01 9.8119268793e+02 3.4972762847e-02 1.3771351750e-02 
1.8726877661e-01 9.7734414167e+02 3.4707983550e-02 1.3676455883e-02 
2.0222278276e-01 9.7349559541e+02 3.4441944134e-02 1.3581663734e-02 
2.1856228592e-01 9.6964704915e+02 3.4174762284e-02 1.3486915466e-02 
2.3642715460e-01 9.6579850289e+02 3.3906558340e-02 1.3392153606e-02 
2.5597242783e-01 9.6194995663e+02 3.3637454698e-02 1.3297323501e-02 
2.7737010657e-01 9.5810141037e+02 3.3367575204e-02 1.3202373752e-02 
3.0081117885e-01 9.5425286411e+02 3.3097044560e-02 1.3107256632e-02 
3.2650791242e-01 9.5040431785e+02 3.2825987730e-02 1.3011928465e-02 
3.5469645377e-01 9.4655577159e+02 3.2554529369e-02 1.2916349975e-02 
3.8563977863e-01 9.4270722533e+02 3.2282793265e-02 1.2820486608e-02 
4.1963104609e-01 9.3885867907e+02 3.2010901815e-02 1.2724308801e-02 
4.5696812854e-01 9.3501013281e+02 3.1739030016e-02 1.2627780749e-02 
4.9807167514e-01 9.3116158655e+02 3.1467186912e-02 1.2530907580e-02 
5.4332431657e-01 9.2731304029e+02 3.1195542391e-02 1.2433663408e-02 
